esp,5,13,11,Do,Dorado,"Motiven en XXX pensamientos honestos y sinceros, pues su personalidad ha sido de pensamientos perfeccionistas.","Motiven en XXX pensamientos honestos y sinceros, pues su personalidad ha sido de pensamientos perfeccionistas."
esp,5,13,12,Pl,Plateado,"Motiven en XXX pensamientos honestos y sinceros, pues su personalidad ha sido de pensamientos perfeccionistas.","Motiven en XXX pensamientos honestos y sinceros, pues su personalidad ha sido de pensamientos perfeccionistas."
esp,5,13,13,Ca,Café,"Motiven en XXX pensamientos honestos y sinceros, pues su personalidad ha sido de pensamientos de sufrimiento, dolor, incomodidad, enfermedad o problemas.","Motiven en XXX pensamientos honestos y sinceros, pues su personalidad ha sido de pensamientos de sufrimiento, dolor, incomodidad, enfermedad o problemas."
esp,5,14,1,Bl,Blanco,Bien.,Bien.
esp,5,14,2,Ne,Negro,"Enseñen a XXX a tener proyectos de crecimiento y progreso, pues en su personalidad no ha habido este tipo de proyectos.","Enseñen a XXX a tener proyectos de crecimiento y progreso, pues en su personalidad no ha habido este tipo de proyectos."
esp,5,14,3,Gr,Gris,"Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos indefinidos, confusos o le han generado confusión o indefinición.","Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos indefinidos, confusos o le han generado confusión o indefinición."
esp,5,14,4,Be,Beige,"Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos indefinidos, confusos o que sólo le han generado confusión o indefinición.","Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos indefinidos, confusos o que sólo le han generado confusión o indefinición."
esp,5,14,5,Ro,Rojo,"Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos amorosos egoístas o posesivos.","Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos amorosos egoístas o posesivos."
esp,5,14,6,Na,Naranja,"Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos tan cuestionados o razonados que no se llevan a cabo.","Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos tan cuestionados o razonados que no se llevan a cabo."
esp,5,14,7,Am,Amarillo,"Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos que sólo le han generado temor.","Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos que sólo le han generado temor."
esp,5,14,8,Ve,Verde  ,"Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos que sólo la han dejado esperanzada.","Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos que sólo lo han dejado esperanzado."
esp,5,14,9,Az,Azul,"Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos que sólo le han generado tristeza.","Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos que sólo le han generado tristeza."
esp,5,14,10,Mo,Morado,"Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos moralistas o de prohibiciones. ","Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad ha tenido proyectos moralistas o de prohibiciones. "
esp,5,14,11,Do,Dorado,"Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad sólo ha tenido proyectos perfeccionistas.","Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad sólo ha tenido proyectos perfeccionistas."
esp,5,14,12,Pl,Plateado,"Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad sólo ha tenido proyectos perfeccionistas.","Enseñen a XXX a tener proyectos de crecimiento y progreso, pues su personalidad sólo ha tenido proyectos perfeccionistas."
esp,5,14,13,Ca,Café,"Enseñen a XXX a tener proyectos de crecimiento y progreso, pues en su personalidad ha tenido proyectos sólo generan o generarán sufrimiento, dolor, problemas o enfermedad.","Enseñen a XXX a tener proyectos de crecimiento y progreso, pues en su personalidad ha tenido proyectos sólo generan o generarán sufrimiento, dolor, problemas o enfermedad."
esp,5,15,1,M ,Madera,Bien.,Bien.
esp,5,15,2,P ,Piel,"Enseñen a XXX a no pensar tanto en cómo ser, que mejor se conduzca natural, sencillá, cortés, amable, amigable; en vez de sentirse rica, elegante, de clase superior, pues perdería amigas.","Enseñen a XXX a no pensar tanto en cómo ser, que mejor se conduzca natural, sencillo, cortés, amable, amigable; en vez de sentirse rico, elegante, de clase superior, pues perdería amigos."
esp,5,15,3,V ,Vinil o plásitico,"Enseñen a XXX a no pensar tanto en cómo ser, que mejor se conduzca natural, sencilla, cortés, amable, amigable; en vez de conducirse adoptando poses, personalidades fingidas, aparentes o artificiales, pues podría engañar a una, pero no a todas; podría engañarlas una vez, pero no siempre. ","Enseñen a XXX a no pensar tanto en cómo ser, que mejor se conduzca natural, sencillo, cortés, amable, amigable; en vez de conducirse adoptando poses, personalidades fingidas, aparentes o artificiales, pues podría engañar a uno, pero no a todos; podría engañarlos una vez, pero no siempre. "
esp,5,15,4,F,Fierro,"Enseñen a XXX a no pensar tanto en cómo ser, que mejor se conduzca natural, sencilla, cortés, amable, amigable; en vez de fría, dura, indolente, exigente o poco amigable.","Enseñen a XXX a no pensar tanto en cómo ser, que mejor se conduzca natural, sencillo, cortés, amable, amigable; en vez de frío, duro, indolente, exigente o poco amigable."
esp,5,16,1,S,Si,Bien.,Bien.
esp,5,16,2,N,No,"Enseñen a XXX a auto observarse para ver cómo se está comportando, para que la buena o mala conducta que está teniendo no pase inadvertida para ella misma, pues XXX no se sabe medir, no sabe si está o no procediendo apropiadamente.","Enseñen a XXX a auto observarse para ver cómo se está comportando, para que la buena o mala conducta que está teniendo no pase inadvertida para él mismo, pues XXX no se sabe medir, no sabe si está o no procediendo apropiadamente."
esp,5,17,1,S,Si,Bien.,Bien.
esp,5,17,2,N,No,"Enseñen a XXX a comportarse de acuerdo al lugar o situación; explíquenle a XXX las diferentes conductas que debe tener según el lugar, pues no sabe comportarse de acuerdo a las circunstancias. Por ejemplo, en la iglesia debe orar, no puede jugar; en el parque debe jugar y no orar; indíquenle que hay un lugar para cada actividad.","Enseñen a XXX a comportarse de acuerdo al lugar o situación; explíquenle a XXX las diferentes conductas que debe tener según el lugar, pues no sabe comportarse de acuerdo a las circunstancias. Por ejemplo, en la iglesia debe orar, no puede jugar; en el parque debe jugar y no orar; indíquenle que hay un lugar para cada actividad."
esp,5,17,3,X,No tiene,"Enseñen a XXX a comportarse de acuerdo al lugar o situación; explíquenle a XXX las diferentes conductas que debe tener según el lugar, pues no sabe comportarse de acuerdo a las circunstancias. Por ejemplo, en la iglesia debe orar, no puede jugar; en el parque debe jugar y no orar; indíquenle que hay un lugar para cada actividad.","Enseñen a XXX a comportarse de acuerdo al lugar o situación; explíquenle a XXX las diferentes conductas que debe tener según el lugar, pues no sabe comportarse de acuerdo a las circunstancias. Por ejemplo, en la iglesia debe orar, no puede jugar; en el parque debe jugar y no orar; indíquenle que hay un lugar para cada actividad."
esp,5,18,1,S,Si,Bien.,Bien.
esp,5,18,2,N,No,"Eduquen a XXX resaltando el buen desempeño que tiene en los lugares y situaciones; señalen a XXX lo que debe corregir para que así su personalidad le funcione siempre, en todo momento, lugar y situación, pues ahora su personalidad no le sirve o no le es útil siempre.","Eduquen a XXX resaltando el buen desempeño que tiene en los lugares y situaciones; señalen a XXX lo que debe corregir para que así su personalidad le funcione siempre, en todo momento, lugar y situación, pues ahora su personalidad no le sirve o no le es útil siempre."
esp,5,19,1,S,Si,Bien.,Bien.
esp,5,19,2,N,No,"Eduquen a XXX llevándola a toda la variedad de lugares como: fiestas sencillas y sofisticadas, escuelas pequeñas y grandes, templos de diversas religiones, museos de todo tipo, parques populares y exclusivos, balnearios naturales y artificiales, etcétera, para que XXX sepa que su personalidad no le limita a ir sólo a determinados sitios.","Eduquen a XXX llevándolo a toda la variedad de lugares como: fiestas sencillas y sofisticadas, escuelas pequeñas y grandes, templos de diversas religiones, museos de todo tipo, parques populares y exclusivos, balnearios naturales y artificiales, etcétera, para que XXX sepa que su personalidad no le limita a ir sólo a determinados sitios."
esp,5,20,1,A,"Afuera de una casa, en la calle, arrancando responsable y consciente",Bien.,Bien.
esp,5,20,2,O,O en qué otro lugar y qué actitud tiene,"Comenten a XXX que un día ella va a ser adulta y formará su propia familia, pero que no debe olvidar los buenos principios que le enseñaron su madre y su padre, pues con ellos podrá llevar una mejor vida.","Comenten a XXX que un día él va a ser adulto y formará su propia familia, pero que no debe olvidar los buenos principios que le enseñaron su madre y su padre, pues con ellos podrá llevar una mejor vida."
esp,5,21,1,Az,Azul,Bien.,Bien.
esp,5,21,2,Gr,Gris,"Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será sólo de confusión, indefinición o incertidumbre.","Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será sólo de confusión, indefinición o incertidumbre."
esp,5,21,3,Ne,Negro,"Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que no habrá futuro para ella.","Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que no habrá futuro para él."
esp,5,21,4,Na,Naranja,"Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será condicionado, cuestionado o criticado.","Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será condicionado, cuestionado o criticado."
esp,5,21,5,Bl,Blanco,"Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será ideal, utópico, irreal porque está mirando que ya está cerca el día en que viviremos en el paraíso y nadie tendrá que trabajar, todos tendrán comida, vestido, casa y felicidad, todos serán hermanos y no habrá envidias, celos, competencia, enfermedad, malos, etcétera.","Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será ideal, utópico, irreal porque está mirando que ya está cerca el día en que viviremos en el paraíso y nadie tendrá que trabajar, todos tendrán comida, vestido, casa y felicidad, todos serán hermanos y no habrá envidias, celos, competencia, enfermedad, malos, etcétera."
esp,5,21,6,Ro,Rojo,"Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será de amor egoísta o pasional.","Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será de amor egoísta o pasional."
esp,5,21,7,Rs,Rosa,"Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será de amor y ternura.","Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será de amor y ternura."
esp,5,21,8,Am,Amarillo,"Enseñen a XXX a mirar su futuro de trabajo exitoso, pues está temerosa de su futuro.","Enseñen a XXX a mirar su futuro de trabajo exitoso, pues está temeroso de su futuro."
esp,5,21,9,Ve,Verde,"Enseñen a XXX a mirar su futuro de trabajo exitoso, en vez de estar esperanzada a vivir un futuro que otros van a construir.","Enseñen a XXX a mirar su futuro de trabajo exitoso, en vez de estar esperanzado a vivir un futuro que otros van a construir."
esp,5,21,10,Mo,Morado,"Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será de castigo divino, prohibición o moralismo.","Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será de castigo divino, prohibición o moralismo."
esp,5,21,11,Ca,Café,"Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será sólo de sufrimiento, dolor, enfermedad o problemas.","Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será sólo de sufrimiento, dolor, enfermedad o problemas."
esp,5,21,12,Be,Beige,"Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será sólo de confusión, indefinición o incertidumbre.","Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será sólo de confusión, indefinición o incertidumbre."
esp,5,21,13,Do,Dorado,"Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será un paraíso terrenal, de riqueza y abundancia.","Enseñen a XXX a mirar su futuro de trabajo exitoso, pues ya se le ha formado la idea de que su futuro será un paraíso terrenal, de riqueza y abundancia."
esp,5,21,14,N,No hay,"Enseñen a XXX a mirar su futuro de trabajo exitoso, porque aún no se le ha formado a XXX esta imagen, y qué mejor que aprenda a mirar el futuro así.","Enseñen a XXX a mirar su futuro de trabajo exitoso, porque aún no se le ha formado a XXX esta imagen, y qué mejor que aprenda a mirar el futuro así."
esp,5,22,1,N,No,Bien.,Bien.
esp,5,22,2,Bl,Blanco,"Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios que costará trabajo resolver, pero que así es la vida.","Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios que costará trabajo resolver, pero que así es la vida."
esp,5,22,3,Gr,Gris,"Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios indefinidos, inciertos o confusos.","Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios indefinidos, inciertos o confusos."
esp,5,22,4,Az,Azul,"Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de tristeza, desaliento o desánimo.","Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de tristeza, desaliento o desánimo."
esp,5,22,5,Na,Naranja,"Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios condicionantes o limitantes.","Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios condicionantes o limitantes."
esp,5,22,6,Ne,Negro,"Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios fatales.","Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios fatales."
esp,5,22,7,Ca,Café,"Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de enfermedades, sufrimientos o problemas.","Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de enfermedades, sufrimientos o problemas."
esp,5,22,8,Be,Beige,"Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios indefinidos, inciertos, confusos o molestos.","Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios indefinidos, inciertos, confusos o molestos."
esp,5,22,9,Ro,Rojo,"Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de amor egoísta, pasional o sexual.","Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de amor egoísta, pasional o sexual."
esp,5,22,10,Rs,Rosa,"Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de falta o ausencia de ternura, fraternidad, mimos o dulzura. ","Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de falta o ausencia de ternura, fraternidad, mimos o dulzura. "
esp,5,22,11,Am,Amarillo,"Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de temor, inseguridad o miedo.","Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de temor, inseguridad o miedo."
esp,5,22,12,Ve,Verde,"Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de esperanza de que alguien venga a resolverlos.","Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de esperanza de que alguien venga a resolverlos."
esp,5,22,13,Mo,Morado,"Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios apocalípticos o de castigo divino.","Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios apocalípticos o de castigo divino."
esp,5,22,14,Li,Lila,"Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de fantasía, utopía, ensoñación o irrealismo.","Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de fantasía, utopía, ensoñación o irrealismo."
esp,5,22,15,Do,Dorado,"Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de exigencia, perfeccionismo, orden y armonía.","Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de exigencia, perfeccionismo, orden y armonía."
esp,5,22,16,Pl,Plateado,"Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de exigencia, perfeccionismo, orden y armonía.","Enseñen a XXX a mirar un futuro de trabajo exitoso sin lugar a dudas, pues ya se le ha formado la idea de un futuro con obstáculos, dificultades o presagios de exigencia, perfeccionismo, orden y armonía."
esp,5,23,1,S,Si,Bien.,Bien.
esp,5,23,2,N,No,"Enseñen a XXX a tener devoción a Dios, pues hasta ahora no la tiene o no se le nota.","Enseñen a XXX a tener devoción a Dios, pues hasta ahora no la tiene o no se le nota."
esp,5,24,1,M,A medio día,Bien.,Bien.
esp,5,24,2,Am,Al amanecer,"Enseñen a XXX la imagen, concepto o idea de un Dios más grande, no importa cómo lo nombren; pero, que sea grande, todopoderoso, que: Es la vida y por lo tanto está palpitante en todo lo vivo como plantas, animales, personas, aire, agua, planeta, sol. Es el amor y lo podemos ver recreando a diario todo lo existente. Es la fuerza y lo podemos ver sosteniendo y moviendo desde los átomos hasta los astros de todo el universo. Es la inteligencia que logra funcionar individual y colectivamente en todo lo existente. Es la sabiduría o la Ley de Causa y Efecto que hace que todo se renueve constantemente para que, en esencia, exista eternamente. Es y está en todo. Es el alma total y se ha individualizado como el alma de cada animal, persona, lugar, planeta, sol.","Enseñen a XXX la imagen, concepto o idea de un Dios más grande, no importa cómo lo nombren; pero, que sea grande, todopoderoso, que: Es la vida y por lo tanto lo podemos ver palpitante en todo lo vivo como plantas, animales, personas, aire, agua, planeta, sol. Es el amor y lo podemos ver recreando a diario todo lo existente. Es la fuerza y lo podemos ver sosteniendo y moviendo desde los átomos hasta los astros de todo el universo. Es la inteligencia y lo podemos ver funcionando individual y colectivamente en todo lo creado. Es la sabiduría o la Ley de Causa y Efecto que hace que todo se renueve constantemente para que, en esencia, exista eternamente, y lo podemos ver actuando diario en todo para renovarlo. Es y está en todo. Es el alma total y se ha individualizado como el alma de cada animal, persona, lugar, planeta, sol."
esp,5,24,3,At,Al atardecer,"Enseñen a XXX la imagen, idea o concepto de un Dios verdaderamente grande, no importa cómo lo nombren; pero, que sea grande, todopoderoso; enseñen a XXX a no usar el nombre de Dios en vano, pues XXX a escuchado a las personas hablar de un Dios débil, que no cumple, no resuelve, no es tan fuerte y está por desaparecer. Por ejemplo, han dicho frases como: Dios quiera y no me enferme, y se enfermaron, y XXX consideró que Dios falló; o han dicho: primero Dios vamos a ir de vacaciones, y no han ido, y XXX consideró que Dios no sirve. Mejor enséñenle a decir: Voy a usar la inteligencia que Dios me dio para hacer todo lo necesario y no enfermarme; o voy a usar la voluntad que Dios me dio para ahorrar e ir de vacaciones. Háblenle de un Dios Todopoderoso que: Es la vida y por lo tanto está palpitante en todo lo vivo como plantas, animales, personas, aire, agua, planeta, sol. Es el amor y lo podemos ver recreando a diario todo lo existente. Es la fuerza y lo podemos ver sosteniendo y moviendo desde los átomos hasta los astros de todo el universo. Es la inteligencia que logra funcionar individual y colectivamente en todo lo existente. Es sabiduría o la Ley de Causa y Efecto que hace que todo se renueve para que exista eternamente. Es y está en todo. Es el alma total y se ha individualizado como el alma de cada animal, persona, lugar, planeta, sol.","Enseñen a XXX la imagen, idea o concepto de un Dios verdaderamente grande, no importa cómo lo nombren; pero, que sea grande, todopoderoso; enseñen a XXX a no usar el nombre de Dios en vano, pues XXX a escuchado a las personas hablar de un Dios débil, que no cumple, no resuelve, no es tan fuerte y está por desaparecer. Por ejemplo, han dicho frases como: Dios quiera y no me enferme, y se enfermaron, y XXX consideró que Dios falló; o han dicho: primero Dios vamos a ir de vacaciones, y no han ido, y XXX consideró que Dios no sirve. Mejor enséñenle a decir: Voy a usar la inteligencia que Dios me dio para hacer todo lo necesario y no enfermarme; o voy a usar la voluntad que Dios me dio para ahorrar e ir de vacaciones. Háblenle de un Dios Todopoderoso que: Es la vida y por lo tanto lo podemos ver palpitante en todo lo vivo como plantas, animales, personas, aire, agua, planeta, sol. Es el amor y lo podemos ver recreando a diario todo lo existente. Es la fuerza y lo podemos ver sosteniendo y moviendo desde los átomos hasta los astros de todo el universo. Es la inteligencia y lo podemos ver funcionando individual y colectivamente en todo lo creado. Es la sabiduría o la Ley de Causa y Efecto que hace que todo se renueve constantemente para que, en esencia, exista eternamente, y lo podemos ver actuando diario en todo para renovarlo. Es y está en todo. Es el alma total y se ha individualizado como el alma de cada animal, persona, lugar, planeta, sol."
esp,5,24,4,X,No tiene,"Enseñen a XXX la imagen, concepto o idea de un Dios grande, no importa cómo lo nombren; pero, que sea grande, todopoderoso, que: Es la vida y por lo tanto está palpitante en todo lo vivo como plantas, animales, personas, aire, agua, planeta, sol. Es el amor y lo podemos ver recreando a diario todo lo existente. Es la fuerza y lo podemos ver sosteniendo y moviendo desde los átomos hasta los astros de todo el universo. Es la inteligencia que logra funcionar individual y colectivamente en todo lo existente. Es la sabiduría o la Ley de Causa y Efecto que hace que todo se renueve constantemente para que, en esencia, exista eternamente. Es y está en todo. Es el alma total y se ha individualizado como el alma de cada animal, persona, lugar, planeta, sol.","Enseñen a XXX la imagen, concepto o idea de un Dios grande, no importa cómo lo nombren; pero, que sea grande, todopoderoso, que: Es la vida y por lo tanto lo podemos ver palpitante en todo lo vivo como plantas, animales, personas, aire, agua, planeta, sol. Es el amor y lo podemos ver recreando a diario todo lo existente. Es la fuerza y lo podemos ver sosteniendo y moviendo desde los átomos hasta los astros de todo el universo. Es la inteligencia y lo podemos ver funcionando individual y colectivamente en todo lo creado. Es la sabiduría o la Ley de Causa y Efecto que hace que todo se renueve constantemente para que, en esencia, exista eternamente, y lo podemos ver actuando diario en todo para renovarlo. Es y está en todo. Es el alma total y se ha individualizado como el alma de cada animal, persona, lugar, planeta, sol."
esp,5,25,1,V,De verdad,Bien.,Bien.
esp,5,25,2,D,Dibujado,"Enseñen a XXX a ver en sí misma que todas las características mencionadas en esta hoja de RECOMENDACIONES son verdaderas, reales, para que no viva imaginando que las tiene sin haberlo comprobado.","Enseñen a XXX a ver en sí mismo que todas las características mencionadas en esta hoja de RECOMENDACIONES son verdaderas, reales, para que no viva imaginando que las tiene sin haberlo comprobado."
